Dir Name,Session Name,File Name,Text
MC03,Session2,0074.txt,zero
MC03,Session2,0060.txt,nice
MC03,Session2,0128.txt,renter
MC03,Session2,0100.txt,meat
MC03,Session2,0114.txt,beam
MC03,Session2,0119.txt,The marriage went well from the start.
MC03,Session2,0131.txt,tender
MC03,Session2,0125.txt,me
MC03,Session2,0079.txt,neat
MC03,Session2,0045.txt,sport
MC03,Session2,0051.txt,Suddenly my reflexes are gone.
MC03,Session2,0086.txt,Her position covers a number of daily tasks common to any social director.
MC03,Session2,0092.txt,seam
MC03,Session2,0247.txt,hatch
MC03,Session2,0253.txt,leaks
MC03,Session2,0284.txt,We are the largest of the four states.
MC03,Session2,0290.txt,lies
MC03,Session2,0291.txt,It was a great meeting.
MC03,Session2,0285.txt,Range was a vital detail.
MC03,Session2,0252.txt,We talked about the situation.
MC03,Session2,0246.txt,hall
MC03,Session2,0093.txt,ash
MC03,Session2,0087.txt,sticks
MC03,Session2,0050.txt,dead
MC03,Session2,0044.txt,said
MC03,Session2,0078.txt,reap
MC03,Session2,0124.txt,feed
MC03,Session2,0130.txt,beat
MC03,Session2,0118.txt,meat
MC03,Session2,0126.txt,see
MC03,Session2,0132.txt,zero
MC03,Session2,0052.txt,We just didn't look good.
MC03,Session2,0046.txt,read
MC03,Session2,0091.txt,tail
MC03,Session2,0085.txt,five
MC03,Session2,0278.txt,I had no desire to change my ways.
MC03,Session2,0250.txt,The lack of heat compounded the tenant's grievances.
MC03,Session2,0244.txt,leak
MC03,Session2,0293.txt,pill
MC03,Session2,0287.txt,Try to work things out.
MC03,Session2,0286.txt,is
MC03,Session2,0292.txt,Have no fear if you come alone.
MC03,Session2,0245.txt,sticks
MC03,Session2,0251.txt,We shelled clams for the chowder.
MC03,Session2,0279.txt,The singer's finger had a splinter.
MC03,Session2,0084.txt,nine
MC03,Session2,0090.txt,hash
MC03,Session2,0047.txt,read
MC03,Session2,0053.txt,center
MC03,Session2,0133.txt,woe
MC03,Session2,0127.txt,A fire in straw makes a quick blaze.
MC03,Session2,0123.txt,I was pleased with the way things went.
MC03,Session2,0137.txt,leap
MC03,Session2,0057.txt,six
MC03,Session2,0043.txt,There is definitely some ligament damage in his knee.
MC03,Session2,0094.txt,knife
MC03,Session2,0080.txt,fork
MC03,Session2,0255.txt,full
MC03,Session2,0241.txt,cat
MC03,Session2,0269.txt,There was no confirmation of such massive assaults from independent sources.
MC03,Session2,0296.txt,steak
MC03,Session2,0282.txt,lip
MC03,Session2,0283.txt,charm
MC03,Session2,0297.txt,duck
MC03,Session2,0268.txt,row
MC03,Session2,0240.txt,munch
MC03,Session2,0254.txt,take
MC03,Session2,0081.txt,three
MC03,Session2,0095.txt,beast
MC03,Session2,0042.txt,We selected places where families will be welcome.
MC03,Session2,0056.txt,Grandmother outgrew her upbringing in petticoats.
MC03,Session2,0136.txt,two
MC03,Session2,0122.txt,bumper
MC03,Session2,0134.txt,It requires no big investment.
MC03,Session2,0120.txt,The marriage went well from the start.
MC03,Session2,0108.txt,Pete
MC03,Session2,0040.txt,geese
MC03,Session2,0054.txt,sheer
MC03,Session2,0068.txt,seven
MC03,Session2,0083.txt,cheer
MC03,Session2,0097.txt,"I tell you, it was wonderful."
MC03,Session2,0242.txt,ate
MC03,Session2,0256.txt,Look for pockets of black sand.
MC03,Session2,0281.txt,end
MC03,Session2,0295.txt,see
MC03,Session2,0294.txt,chop
MC03,Session2,0280.txt,bunch
MC03,Session2,0257.txt,ease
MC03,Session2,0243.txt,input/images/story_starters_4.jpg
MC03,Session2,0096.txt,row
MC03,Session2,0082.txt,Ambidextrous pickpockets accomplish more.
MC03,Session2,0069.txt,sea
MC03,Session2,0055.txt,Elderly people are often excluded.
MC03,Session2,0041.txt,sin
MC03,Session2,0109.txt,to
MC03,Session2,0121.txt,hail
MC03,Session2,0135.txt,cash
MC03,Session2,0152.txt,geese
MC03,Session2,0146.txt,seven
MC03,Session2,0191.txt,pet
MC03,Session2,0185.txt,Chocolate and roses never fail as a romantic gift.
MC03,Session2,0026.txt,weep
MC03,Session2,0032.txt,pork
MC03,Session2,0218.txt,We all sat down and relaxed.
MC03,Session2,0224.txt,bunch
MC03,Session2,0230.txt,ate
MC03,Session2,0231.txt,ache
MC03,Session2,0225.txt,punch
MC03,Session2,0219.txt,tile
MC03,Session2,0033.txt,The little girls cut lacy valentines.
MC03,Session2,0027.txt,Only the most accomplished artists obtain popularity.
MC03,Session2,0184.txt,The plot is laced with mysterious incidents.
MC03,Session2,0190.txt,Academic aptitude guarantees your diploma.
MC03,Session2,0147.txt,Catastrophic economic cutbacks neglect the poor.
MC03,Session2,0153.txt,fender
MC03,Session2,0179.txt,rakes
MC03,Session2,0145.txt,She suggested we all have dinner together.
MC03,Session2,0151.txt,beep
MC03,Session2,0186.txt,fat
MC03,Session2,0192.txt,The legislature met to judge the state of public education.
MC03,Session2,0019.txt,gill
MC03,Session2,0031.txt,he
MC03,Session2,0025.txt,Barb's gold bracelet was a graduation present.
MC03,Session2,0233.txt,tall
MC03,Session2,0227.txt,lip
MC03,Session2,0226.txt,Now I'm living exactly as I choose.
MC03,Session2,0232.txt,pit
MC03,Session2,0024.txt,goat
MC03,Session2,0030.txt,beat
MC03,Session2,0018.txt,cheer
MC03,Session2,0193.txt,"This, he added, brought about petty jealousies and petty personal grievances."
MC03,Session2,0187.txt,are
MC03,Session2,0150.txt,one
MC03,Session2,0144.txt,food
MC03,Session2,0178.txt,harm
MC03,Session2,0140.txt,ape
MC03,Session2,0154.txt,beef
MC03,Session2,0168.txt,The job also covers a number of other items.
MC03,Session2,0183.txt,sell
MC03,Session2,0197.txt,dock
MC03,Session2,0034.txt,bill
MC03,Session2,0020.txt,steak
MC03,Session2,0008.txt,eat
MC03,Session2,0236.txt,rip
MC03,Session2,0222.txt,ail
MC03,Session2,0223.txt,lit
MC03,Session2,0237.txt,wax
MC03,Session2,0009.txt,shoot
MC03,Session2,0021.txt,rid
MC03,Session2,0035.txt,coat
MC03,Session2,0196.txt,dug
MC03,Session2,0182.txt,is
MC03,Session2,0169.txt,fill
MC03,Session2,0155.txt,member
MC03,Session2,0141.txt,They will take a wedding trip later.
MC03,Session2,0157.txt,reap
MC03,Session2,0143.txt,I haven't seen that friend for years.
MC03,Session2,0194.txt,"This, he added, brought about petty jealousies and petty personal grievances."
MC03,Session2,0180.txt,ticks
MC03,Session2,0023.txt,lend
MC03,Session2,0037.txt,Critical equipment needs proper maintenance.
MC03,Session2,0221.txt,[relax your mouth in its normal position]
MC03,Session2,0235.txt,racks
MC03,Session2,0209.txt,aid
MC03,Session2,0208.txt,heat
MC03,Session2,0234.txt,Any contributions will be greatly appreciated.
MC03,Session2,0220.txt,steak
MC03,Session2,0036.txt,rake
MC03,Session2,0022.txt,dread
MC03,Session2,0181.txt,hat
MC03,Session2,0195.txt,hash
MC03,Session2,0142.txt,Basketball can be an entertaining sport.
MC03,Session2,0156.txt,code
MC03,Session1,0359.txt,quebec
MC03,Session1,0371.txt,Day after day some new episode is reported.
MC03,Session1,0417.txt,whisky
MC03,Session1,0403.txt,in
MC03,Session1,0365.txt,dark
MC03,Session1,0173.txt,rocks
MC03,Session1,0167.txt,You'd be better off taking a cold shower.
MC03,Session1,0198.txt,Mother sews yellow gingham aprons.
MC03,Session1,0007.txt,chair
MC03,Session1,0013.txt,"Well, he is nearly ninety-three years old; "
MC03,Session1,0239.txt,much
MC03,Session1,0205.txt,I tried to tell people in the community.
MC03,Session1,0563.txt,meats
MC03,Session1,0577.txt,back
MC03,Session1,0211.txt,Where were you while we were away? 
MC03,Session1,0588.txt,leak
MC03,Session1,0589.txt,shop
MC03,Session1,0576.txt,The fish swam across the pond.
MC03,Session1,0210.txt,loop
MC03,Session1,0204.txt,knot
MC03,Session1,0562.txt,There was only one decision to be made.
MC03,Session1,0238.txt,The train approached the depot slowly.
MC03,Session1,0012.txt,bubble
MC03,Session1,0006.txt,rave
MC03,Session1,0199.txt,I just try to do my best.
MC03,Session1,0166.txt,wish
MC03,Session1,0600.txt,reap
MC03,Session1,0172.txt,air
MC03,Session1,0402.txt,neat
MC03,Session1,0364.txt,"Night after night, they received annoying phone calls."
MC03,Session1,0370.txt,top
MC03,Session1,0416.txt,no
MC03,Session1,0358.txt,It was a good win for us.
MC03,Session1,0428.txt,He is definitely a notch above us.
MC03,Session1,0366.txt,sell
MC03,Session1,0400.txt,rock
MC03,Session1,0414.txt,sip
MC03,Session1,0372.txt,There is a treehouse up above.
MC03,Session1,0399.txt,down
MC03,Session1,0158.txt,floor
MC03,Session1,0164.txt,play
MC03,Session1,0170.txt,Jane may earn more money by working hard. 
MC03,Session1,0038.txt,dark
MC03,Session1,0010.txt,fair
MC03,Session1,0004.txt,[say 'Eee-P-Ah' repeatedly]
MC03,Session1,0548.txt,stretch
MC03,Session1,0212.txt,here
MC03,Session1,0574.txt,"tear [as in ""tear in my eye""]"
MC03,Session1,0560.txt,Young people participate in athletic activities.
MC03,Session1,0206.txt,Nothing is as offensive as innocence. 
MC03,Session1,0561.txt,ride
MC03,Session1,0207.txt,peer
MC03,Session1,0213.txt,prior
MC03,Session1,0575.txt,snake
MC03,Session1,0549.txt,I scream to warm up my voice.
MC03,Session1,0005.txt,input/images/kitchen.jpg
MC03,Session1,0011.txt,range
MC03,Session1,0039.txt,park
MC03,Session1,0171.txt,single
MC03,Session1,0165.txt,sigh
MC03,Session1,0159.txt,know
MC03,Session1,0398.txt,xray
MC03,Session1,0415.txt,sin
MC03,Session1,0373.txt,The books are very expensive.
MC03,Session1,0367.txt,brought
MC03,Session1,0401.txt,glitter
MC03,Session1,0429.txt,dress
MC03,Session1,0405.txt,"This is a good place, though small."
MC03,Session1,0363.txt,start
MC03,Session1,0377.txt,juliet
MC03,Session1,0411.txt,Did dad do academic bidding?
MC03,Session1,0439.txt,uniform
MC03,Session1,0388.txt,hem
MC03,Session1,0161.txt,input/images/story_starters_17.jpg
MC03,Session1,0175.txt,pot
MC03,Session1,0149.txt,We gathered shells on the beach.
MC03,Session1,0015.txt,left
MC03,Session1,0001.txt,[say 'Pah-Tah-Kah' repeatedly]
MC03,Session1,0029.txt,jacket
MC03,Session1,0571.txt,four
MC03,Session1,0217.txt,briar
MC03,Session1,0203.txt,snoop
MC03,Session1,0565.txt,dug
MC03,Session1,0559.txt,fort
MC03,Session1,0558.txt,I've kept it with me ever since.
MC03,Session1,0202.txt,I was conscious all the time.
MC03,Session1,0564.txt,side
MC03,Session1,0570.txt,wise
MC03,Session1,0216.txt,All the big baseball players get traded.
MC03,Session1,0028.txt,chair
MC03,Session1,0014.txt,sip
MC03,Session1,0148.txt,pad
MC03,Session1,0174.txt,gnaw
MC03,Session1,0160.txt,"tear [as in ""tear in my eye""]"
MC03,Session1,0389.txt,rock
MC03,Session1,0438.txt,nest
MC03,Session1,0376.txt,sergeant
MC03,Session1,0410.txt,tin
MC03,Session1,0404.txt,meat
MC03,Session1,0362.txt,brawn
MC03,Session1,0412.txt,litter
MC03,Session1,0374.txt,kilo
MC03,Session1,0360.txt,cart
MC03,Session1,0406.txt,The owners regularly look for plumbing leaks.
MC03,Session1,0348.txt,take
MC03,Session1,0176.txt,You're used to being on the field.
MC03,Session1,0162.txt,three
MC03,Session1,0189.txt,root
MC03,Session1,0002.txt,[say 'Ah-P-Eee' repeatedly]
MC03,Session1,0016.txt,trouble
MC03,Session1,0566.txt,tug
MC03,Session1,0200.txt,He will allow a rare lie. 
MC03,Session1,0214.txt,thigh
MC03,Session1,0572.txt,In fact our whole defensive unit did a good job.
MC03,Session1,0228.txt,pay
MC03,Session1,0599.txt,nice
MC03,Session1,0598.txt,gas
MC03,Session1,0229.txt,charlie
MC03,Session1,0215.txt,All the big baseball players get traded.
MC03,Session1,0573.txt,bill
MC03,Session1,0567.txt,shred
MC03,Session1,0201.txt,slip
MC03,Session1,0017.txt,bat
MC03,Session1,0003.txt,[relax your mouth in its normal position]
MC03,Session1,0188.txt,error
MC03,Session1,0163.txt,galore
MC03,Session1,0177.txt,white
MC03,Session1,0349.txt,november
MC03,Session1,0361.txt,The job provides many benefits.
MC03,Session1,0407.txt,knot
MC03,Session1,0413.txt,sip
MC03,Session1,0375.txt,and
MC03,Session1,0448.txt,left
MC03,Session1,0474.txt,Being able to dance can help too.
MC03,Session1,0312.txt,Alfalfa is healthy for you.
MC03,Session1,0306.txt,vat
MC03,Session1,0460.txt,fork
MC03,Session1,0138.txt,slip
MC03,Session1,0110.txt,[say 'OA' as in cOAt in a very low pitch]
MC03,Session1,0104.txt,storm
MC03,Session1,0058.txt,sheet
MC03,Session1,0064.txt,usually minus several buttons; 
MC03,Session1,0070.txt,swarm
MC03,Session1,0528.txt,bill
MC03,Session1,0500.txt,sing
MC03,Session1,0266.txt,mush
MC03,Session1,0272.txt,hum
MC03,Session1,0514.txt,red
MC03,Session1,0299.txt,He further proposed grants of an unspecified sum for experimental hospitals.
MC03,Session1,0298.txt,darn
MC03,Session1,0273.txt,He wrapped the package hastily.
MC03,Session1,0515.txt,shed
MC03,Session1,0501.txt,wit
MC03,Session1,0267.txt,sign
MC03,Session1,0529.txt,yes
MC03,Session1,0071.txt,floor
MC03,Session1,0065.txt,spark
MC03,Session1,0059.txt,sip
MC03,Session1,0105.txt,bug
MC03,Session1,0111.txt,knee
MC03,Session1,0139.txt,Two other cases also were under advisement. 
MC03,Session1,0307.txt,bitten
MC03,Session1,0461.txt,shell
MC03,Session1,0475.txt,right
MC03,Session1,0313.txt,lima
MC03,Session1,0449.txt,sierra
MC03,Session1,0339.txt,The dolphins swam around our boat.
MC03,Session1,0463.txt,nod
MC03,Session1,0305.txt,I expect we'll bounce back this week.
MC03,Session1,0311.txt,We rode horseback to the farm.
MC03,Session1,0477.txt,best
MC03,Session1,0488.txt,and
MC03,Session1,0107.txt,dug
MC03,Session1,0113.txt,[say 'Ah' for 5 seconds]
MC03,Session1,0073.txt,no
MC03,Session1,0067.txt,slip
MC03,Session1,0098.txt,down
MC03,Session1,0259.txt,hotel
MC03,Session1,0517.txt,old
MC03,Session1,0271.txt,hark
MC03,Session1,0265.txt,spit
MC03,Session1,0503.txt,The wait for work can be very long.
MC03,Session1,0264.txt,leak
MC03,Session1,0502.txt,zulu
MC03,Session1,0516.txt,cakes
MC03,Session1,0270.txt,dart
MC03,Session1,0258.txt,spain
MC03,Session1,0099.txt,warm
MC03,Session1,0066.txt,The quick brown fox jumps over the lazy dog.
MC03,Session1,0072.txt,air
MC03,Session1,0112.txt,Grandfather likes to be modern in his language.
MC03,Session1,0106.txt,horn
MC03,Session1,0489.txt,zip
MC03,Session1,0310.txt,Alimony harms a divorced man's wealth.
MC03,Session1,0476.txt,Most young rise early every morning.
MC03,Session1,0462.txt,yankee
MC03,Session1,0304.txt,The museum hires musicians every evening.
MC03,Session1,0338.txt,barn
MC03,Session1,0300.txt,thought
MC03,Session1,0466.txt,him
MC03,Session1,0472.txt,[relax your mouth in its normal position]
MC03,Session1,0314.txt,much
MC03,Session1,0328.txt,at
MC03,Session1,0499.txt,Help Greg to pick a peck of potatoes.
MC03,Session1,0102.txt,glow
MC03,Session1,0116.txt,trait
MC03,Session1,0076.txt,he slowly takes a short walk in the open air each day.
MC03,Session1,0062.txt,"xxx
"
MC03,Session1,0089.txt,She had your dark suit in greasy wash water all year.
MC03,Session1,0274.txt,I have had my bell rung.
MC03,Session1,0512.txt,boot
MC03,Session1,0506.txt,He played basketball there while working toward a law degree.
MC03,Session1,0260.txt,rich
MC03,Session1,0248.txt,whoop
MC03,Session1,0249.txt,sprinkle
MC03,Session1,0507.txt,fed
MC03,Session1,0261.txt,him
MC03,Session1,0275.txt,pitting
MC03,Session1,0513.txt,rise
MC03,Session1,0088.txt,ship
MC03,Session1,0063.txt,warm
MC03,Session1,0077.txt,"he dresses himself in an ancient black frock coat, "
MC03,Session1,0117.txt,knew
MC03,Session1,0103.txt,go
MC03,Session1,0498.txt,Only lawyers love millionaires.
MC03,Session1,0329.txt,at
MC03,Session1,0473.txt,flicker
MC03,Session1,0315.txt,five
MC03,Session1,0301.txt,lick
MC03,Session1,0467.txt,Travel is about the only leisure we have.
MC03,Session1,0317.txt,nine
MC03,Session1,0471.txt,The pair of shoes was new.
MC03,Session1,0465.txt,knot
MC03,Session1,0303.txt,pit
MC03,Session1,0459.txt,We have an excellent team.
MC03,Session1,0115.txt,"read [as in ""I can read""]"
MC03,Session1,0101.txt,born
MC03,Session1,0129.txt,The humidity is overwhelming there.
MC03,Session1,0061.txt,[say 'Eee' in a very high pitch]
MC03,Session1,0075.txt,"lead [as in ""I will lead you""]"
MC03,Session1,0049.txt,jagged
MC03,Session1,0263.txt,input/images/story_starters_22.jpg
MC03,Session1,0505.txt,bed
MC03,Session1,0511.txt,night
MC03,Session1,0277.txt,The box contained three sweaters.
MC03,Session1,0539.txt,sew
MC03,Session1,0288.txt,yes
MC03,Session1,0289.txt,The misguided souls have lost their way.
MC03,Session1,0538.txt,catch
MC03,Session1,0510.txt,Coconut cream pie makes a nice dessert.
MC03,Session1,0276.txt,pretty
MC03,Session1,0262.txt,Students watched as he got out.
MC03,Session1,0504.txt,sin
MC03,Session1,0048.txt,input/images/story_starters_15.jpg
MC03,Session1,0074.txt,race
MC03,Session1,0060.txt,"A long, flowing beard clings to his chin, "
MC03,Session1,0128.txt,One validated acts of school districts. 
MC03,Session1,0100.txt,pat
MC03,Session1,0114.txt,stick
MC03,Session1,0458.txt,Please open the window quickly.
MC03,Session1,0464.txt,romeo
MC03,Session1,0302.txt,"When all else fails, use force."
MC03,Session1,0316.txt,It eventually became a rather proud claim.
MC03,Session1,0470.txt,two
MC03,Session1,0469.txt,He really crucified him; he nailed it for a yard loss.
MC03,Session1,0455.txt,lock
MC03,Session1,0333.txt,Aluminum silverware can often be flimsy.
MC03,Session1,0327.txt,sitting
MC03,Session1,0441.txt,Ned
MC03,Session1,0496.txt,hand
MC03,Session1,0482.txt,dread
MC03,Session1,0119.txt,"xxx
"
MC03,Session1,0131.txt,witch
MC03,Session1,0125.txt,"but he always answers, ""Banana oil!"" "
MC03,Session1,0079.txt,fee
MC03,Session1,0045.txt,train
MC03,Session1,0051.txt,dagger
MC03,Session1,0086.txt,[say 'Ah' for 5 seconds]
MC03,Session1,0092.txt,"We have often urged him to walk more and smoke less, "
MC03,Session1,0509.txt,chair
MC03,Session1,0521.txt,rake
MC03,Session1,0247.txt,bad
MC03,Session1,0253.txt,deer
MC03,Session1,0535.txt,She doesn't like to have it hanging around.
MC03,Session1,0284.txt,heart
MC03,Session1,0290.txt,This is a period of transition for me.
MC03,Session1,0291.txt,fitting
MC03,Session1,0285.txt,tell
MC03,Session1,0252.txt,This was easy for us. 
MC03,Session1,0534.txt,sight
MC03,Session1,0520.txt,no
MC03,Session1,0246.txt,I scrubbed the floors thoroughly.
MC03,Session1,0508.txt,air
MC03,Session1,0093.txt,store
MC03,Session1,0087.txt,one
MC03,Session1,0050.txt,Twice each day he plays skillfully and with zest upon our small organ.
MC03,Session1,0044.txt,trade
MC03,Session1,0078.txt,gadget
MC03,Session1,0124.txt,stubble
MC03,Session1,0130.txt,bad
MC03,Session1,0118.txt,"When he speaks, his voice is just a bit cracked and quivers a trifle."
MC03,Session1,0483.txt,The prospect of cutting back spending is an unpleasant one for any governor.
MC03,Session1,0497.txt,up
MC03,Session1,0326.txt,leak
MC03,Session1,0440.txt,said
MC03,Session1,0454.txt,"Although always alone, we survive."
MC03,Session1,0332.txt,cake
MC03,Session1,0468.txt,sand
MC03,Session1,0318.txt,kitten
MC03,Session1,0442.txt,witch
MC03,Session1,0324.txt,oscar
MC03,Session1,0330.txt,hitting
MC03,Session1,0456.txt,input/images/story_starters_26.jpg
MC03,Session1,0481.txt,chip
MC03,Session1,0495.txt,sell
MC03,Session1,0126.txt,hate
MC03,Session1,0132.txt,The islands are sparsely populated.
MC03,Session1,0052.txt,You wished to know all about my grandfather.
MC03,Session1,0046.txt,feet
MC03,Session1,0091.txt,alpha
MC03,Session1,0085.txt,torn
MC03,Session1,0278.txt,fat
MC03,Session1,0536.txt,shin
MC03,Session1,0250.txt,lip
MC03,Session1,0244.txt,forward
MC03,Session1,0522.txt,He asked you for a loan.
MC03,Session1,0293.txt,seeds
MC03,Session1,0287.txt,hill
MC03,Session1,0286.txt,no
MC03,Session1,0292.txt,fat
MC03,Session1,0245.txt,yes
MC03,Session1,0523.txt,toe
MC03,Session1,0537.txt,Stimulating discussions keep students' attention.
MC03,Session1,0251.txt,write
MC03,Session1,0279.txt,thorn
MC03,Session1,0084.txt,for
MC03,Session1,0090.txt,beat
MC03,Session1,0047.txt,input/images/story_starters_15.jpg
MC03,Session1,0053.txt,corn
MC03,Session1,0133.txt,hear
MC03,Session1,0127.txt,select
MC03,Session1,0494.txt,dice
MC03,Session1,0480.txt,tango
MC03,Session1,0331.txt,Nothing has been done yet to take advantage of the enabling legislation.
MC03,Session1,0457.txt,White-capped waves covered the entire bay.
MC03,Session1,0443.txt,dead
MC03,Session1,0325.txt,spark
MC03,Session1,0319.txt,Carl lives in a lively home. 
MC03,Session1,0321.txt,[relax your mouth in its normal position]
MC03,Session1,0447.txt,four
MC03,Session1,0453.txt,shoot
MC03,Session1,0335.txt,bloat
MC03,Session1,0309.txt,A roll of wire lay near the wall.
MC03,Session1,0484.txt,nice
MC03,Session1,0490.txt,sicker
MC03,Session1,0123.txt,rain
MC03,Session1,0137.txt,no
MC03,Session1,0057.txt,yet he still thinks as swiftly as ever.
MC03,Session1,0043.txt,share
MC03,Session1,0094.txt,knew
MC03,Session1,0080.txt,beat
MC03,Session1,0255.txt,Why yell or worry over silly items? 
MC03,Session1,0533.txt,eat
MC03,Session1,0527.txt,Who knows what you'll discover about yourself.
MC03,Session1,0241.txt,explore
MC03,Session1,0269.txt,leak
MC03,Session1,0296.txt,lair
MC03,Session1,0282.txt,Both injuries were to the same leg.
MC03,Session1,0283.txt,sigh
MC03,Session1,0297.txt,knitting
MC03,Session1,0268.txt,seven
MC03,Session1,0526.txt,lake
MC03,Session1,0240.txt,shear
MC03,Session1,0254.txt,side
MC03,Session1,0532.txt,see
MC03,Session1,0081.txt,sip
MC03,Session1,0095.txt,raid
MC03,Session1,0042.txt,swore
MC03,Session1,0056.txt,feed
MC03,Session1,0136.txt,Will Robin wear a yellow lily? 
MC03,Session1,0122.txt,tip
MC03,Session1,0491.txt,ham
MC03,Session1,0485.txt,It's fun to roast marshmallows on a gas burner.
MC03,Session1,0308.txt,A roll of wire lay near the wall.
MC03,Session1,0452.txt,one
MC03,Session1,0334.txt,park
MC03,Session1,0320.txt,loyal
MC03,Session1,0446.txt,slicker
MC03,Session1,0336.txt,part
MC03,Session1,0450.txt,Get a calico cat to keep.
MC03,Session1,0444.txt,Those musicians harmonize marvelously.
MC03,Session1,0322.txt,hat
MC03,Session1,0478.txt,Then we'd really have someplace to go.
MC03,Session1,0493.txt,bread
MC03,Session1,0487.txt,sit
MC03,Session1,0134.txt,bear
MC03,Session1,0120.txt,hair
MC03,Session1,0108.txt,air
MC03,Session1,0040.txt,weed
MC03,Session1,0054.txt,double
MC03,Session1,0068.txt,"read [as in ""I can read""]"
MC03,Session1,0083.txt,giving those who observe him a pronounced feeling of the utmost respect.
MC03,Session1,0097.txt,the
MC03,Session1,0242.txt,suit
MC03,Session1,0524.txt,write
MC03,Session1,0530.txt,blend
MC03,Session1,0256.txt,ate
MC03,Session1,0518.txt,dill
MC03,Session1,0281.txt,Both injuries were to the same leg.
MC03,Session1,0295.txt,side
MC03,Session1,0294.txt,eight
MC03,Session1,0280.txt,Both injuries were to the same leg.
MC03,Session1,0519.txt,court
MC03,Session1,0531.txt,The four brothers looked identical.
MC03,Session1,0257.txt,mike
MC03,Session1,0243.txt,toot
MC03,Session1,0525.txt,mill
MC03,Session1,0096.txt,Don't ask me to carry an oily rag like that.
MC03,Session1,0082.txt,"Except in the winter when the ooze or snow or ice prevents,"
MC03,Session1,0069.txt,up
MC03,Session1,0055.txt,rate
MC03,Session1,0041.txt,bit
MC03,Session1,0109.txt,"tear [as in ""tear up that paper""]"
MC03,Session1,0121.txt,storm
MC03,Session1,0135.txt,fate
MC03,Session1,0486.txt,a
MC03,Session1,0492.txt,victor
MC03,Session1,0479.txt,sink
MC03,Session1,0445.txt,People who value themselves are life's winners.
MC03,Session1,0323.txt,papa
MC03,Session1,0337.txt,"If you are losing water, replace it immediately."
MC03,Session1,0451.txt,He took me out one day.
MC03,Session1,0378.txt,bit
MC03,Session1,0350.txt,at
MC03,Session1,0436.txt,rest
MC03,Session1,0422.txt,sheet
MC03,Session1,0344.txt,him
MC03,Session1,0393.txt,tread
MC03,Session1,0387.txt,harp
MC03,Session1,0152.txt,I looked up and noticed two old men.
MC03,Session1,0146.txt,suit
MC03,Session1,0191.txt,sigh
MC03,Session1,0185.txt,shoot
MC03,Session1,0026.txt,sticks
MC03,Session1,0032.txt,farm
MC03,Session1,0218.txt,mere
MC03,Session1,0224.txt,mut
MC03,Session1,0542.txt,rip
MC03,Session1,0556.txt,goose
MC03,Session1,0230.txt,near
MC03,Session1,0581.txt,tort
MC03,Session1,0595.txt,cash
MC03,Session1,0594.txt,show
MC03,Session1,0580.txt,sheet
MC03,Session1,0557.txt,sheep
MC03,Session1,0231.txt,urgent
MC03,Session1,0225.txt,tie
MC03,Session1,0543.txt,geese
MC03,Session1,0219.txt,back
MC03,Session1,0033.txt,meat
MC03,Session1,0027.txt,car
MC03,Session1,0184.txt,rock
MC03,Session1,0190.txt,I feel I can play this weekend.
MC03,Session1,0147.txt,slay
MC03,Session1,0153.txt,troop
MC03,Session1,0386.txt,foxtrot
MC03,Session1,0392.txt,sitter
MC03,Session1,0423.txt,yes
MC03,Session1,0345.txt,witch
MC03,Session1,0351.txt,echo
MC03,Session1,0437.txt,You can ride stagecoach.
MC03,Session1,0379.txt,zero
MC03,Session1,0409.txt,hand
MC03,Session1,0347.txt,seed
MC03,Session1,0421.txt,We bought a brown chair.
MC03,Session1,0435.txt,Beg that guard for one gallon of gas.
MC03,Session1,0353.txt,six
MC03,Session1,0384.txt,pit
MC03,Session1,0390.txt,A good attitude is unbeatable.
MC03,Session1,0179.txt,area
MC03,Session1,0145.txt,dot
MC03,Session1,0151.txt,write
MC03,Session1,0186.txt,sleep
MC03,Session1,0192.txt,light
MC03,Session1,0019.txt,rake
MC03,Session1,0031.txt,goat
MC03,Session1,0025.txt,rage
MC03,Session1,0569.txt,input/images/story_starters_31.jpg
MC03,Session1,0233.txt,menu
MC03,Session1,0555.txt,A quick touchdown resulted.
MC03,Session1,0541.txt,lee
MC03,Session1,0227.txt,pile
MC03,Session1,0596.txt,lip
MC03,Session1,0582.txt,ray
MC03,Session1,0583.txt,Etiquette mandates compliance with existing regulations.
MC03,Session1,0597.txt,Don't do Charlie's dirty dishes.
MC03,Session1,0540.txt,sketch
MC03,Session1,0226.txt,My sister made the flowered curtains.
MC03,Session1,0232.txt,four
MC03,Session1,0554.txt,ship
MC03,Session1,0568.txt,sort
MC03,Session1,0024.txt,right
MC03,Session1,0030.txt,know
MC03,Session1,0018.txt,trace
MC03,Session1,0193.txt,steer
MC03,Session1,0187.txt,we're
MC03,Session1,0150.txt,write
MC03,Session1,0144.txt,jungle
MC03,Session1,0178.txt,droop
MC03,Session1,0391.txt,nut
MC03,Session1,0385.txt,shy
MC03,Session1,0434.txt,wicked
MC03,Session1,0352.txt,The little schoolhouse stood empty.
MC03,Session1,0346.txt,reek
MC03,Session1,0420.txt,Each one volunteered to jump first.
MC03,Session1,0408.txt,ticker
MC03,Session1,0424.txt,I'm willing to experiment for the first time.
MC03,Session1,0342.txt,This is not a program of socialized medicine.
MC03,Session1,0356.txt,written
MC03,Session1,0430.txt,ship
