,dir_name,session_name,file_name,text,Annotation
8201,FC01,Session1,0161.txt,two other cases also were under advisement,
8202,FC01,Session1,0149.txt,know,
8203,FC01,Session1,0015.txt,"when he speaks, his voice is just a bit cracked and quivers a trifle",
8204,FC01,Session1,0001.txt,[say 'ah-p-eee' repeatedly],
8205,FC01,Session1,0029.txt,bit,
8206,FC01,Session1,0028.txt,form,
8207,FC01,Session1,0014.txt,rate,
8208,FC01,Session1,0148.txt,yes,
8209,FC01,Session1,0160.txt,slip,
8210,FC01,Session1,0162.txt,suit,
8211,FC01,Session1,0002.txt,[say 'ah-p-eee' repeatedly],
8212,FC01,Session1,0016.txt,the,
8213,FC01,Session1,0017.txt,grow,
8214,FC01,Session1,0003.txt,[relax your mouth in its normal position],
8215,FC01,Session1,0163.txt,jungle,
8216,FC01,Session1,0138.txt,hear,
8217,FC01,Session1,0110.txt,air,
8218,FC01,Session1,0104.txt,[say 'eee' in a very high pitch],
8219,FC01,Session1,0058.txt,trace,
8220,FC01,Session1,0064.txt,beat,
8221,FC01,Session1,0070.txt,fee,
8222,FC01,Session1,0071.txt,rake,
8223,FC01,Session1,0065.txt,double,
8224,FC01,Session1,0059.txt,[relax your mouth in its normal position],
8225,FC01,Session1,0105.txt,train,
8226,FC01,Session1,0111.txt,yet he still thinks as swiftly as ever,
8227,FC01,Session1,0139.txt,nothing is as offensive as innocence,
8228,FC01,Session1,0107.txt,gadget,
8229,FC01,Session1,0113.txt,he slowly takes a short walk in the open air each day,
8230,FC01,Session1,0073.txt,park,
8231,FC01,Session1,0067.txt,knew,
8232,FC01,Session1,0098.txt,born,
8233,FC01,Session1,0099.txt,bat,
8234,FC01,Session1,0066.txt,alpha,
8235,FC01,Session1,0072.txt,"he dresses himself in an ancient black frock coat,",
8236,FC01,Session1,0112.txt,slip,
8237,FC01,Session1,0106.txt,trait,
8238,FC01,Session1,0102.txt,she had your dark suit in greasy wash water all year,
8239,FC01,Session1,0116.txt,swarm,
8240,FC01,Session1,0062.txt,rain,
8241,FC01,Session1,0089.txt,sip,
8242,FC01,Session1,0088.txt,torn,
8243,FC01,Session1,0063.txt,down,
8244,FC01,Session1,0077.txt,"but he always answers, ""banana oil!""",
8245,FC01,Session1,0103.txt,[say 'eee' in a very high pitch],
8246,FC01,Session1,0115.txt,share,
8247,FC01,Session1,0101.txt,two,
8248,FC01,Session1,0129.txt,steer,
8249,FC01,Session1,0061.txt,"except in the winter when the ooze or snow or ice prevents,",
8250,FC01,Session1,0075.txt,"but he always answers, ""banana oil!""",
8251,FC01,Session1,0049.txt,air,
8252,FC01,Session1,0074.txt,stick,
8253,FC01,Session1,0060.txt,hair,
8254,FC01,Session1,0128.txt,pot,
8255,FC01,Session1,0100.txt,sip,
8256,FC01,Session1,0114.txt,grandfather likes to be modern in his language,
8257,FC01,Session1,0119.txt,range,
8258,FC01,Session1,0131.txt,write,
8259,FC01,Session1,0125.txt,meat,
8260,FC01,Session1,0079.txt,horn,
8261,FC01,Session1,0045.txt,swore,
8262,FC01,Session1,0051.txt,goat,
8263,FC01,Session1,0086.txt,for,
8264,FC01,Session1,0092.txt,jacket,
8265,FC01,Session1,0093.txt,up,
8266,FC01,Session1,0087.txt,knew,
8267,FC01,Session1,0050.txt,jagged,
8268,FC01,Session1,0044.txt,stubble,
8269,FC01,Session1,0078.txt,dagger,
8270,FC01,Session1,0124.txt,"read [as in ""i can read""]",
8271,FC01,Session1,0130.txt,mother sews yellow gingham aprons,
8272,FC01,Session1,0118.txt,car,
8274,FC01,Session1,0126.txt,rock,
8275,FC01,Session1,0132.txt,air,
8276,FC01,Session1,0052.txt,store,
8277,FC01,Session1,0046.txt,"we have often urged him to walk more and smoke less,",
8278,FC01,Session1,0091.txt,go,
8279,FC01,Session1,0085.txt,usually minus several buttons;,
8280,FC01,Session1,0084.txt,usually minus several buttons;,
8281,FC01,Session1,0090.txt,twice each day he plays skillfully and with zest upon our small organ,
8282,FC01,Session1,0047.txt,"a long, flowing beard clings to his chin,",
8283,FC01,Session1,0053.txt,raid,
8284,FC01,Session1,0133.txt,he will allow a rare lie,
8285,FC01,Session1,0127.txt,thigh,
8286,FC01,Session1,0123.txt,[say 'ah' for 5 seconds],
8287,FC01,Session1,0137.txt,boot,
8288,FC01,Session1,0057.txt,beta,
8289,FC01,Session1,0043.txt,"read [as in ""i can read""]",
8290,FC01,Session1,0094.txt,chair,
8291,FC01,Session1,0081.txt,ship,
8292,FC01,Session1,0095.txt,glow,
8293,FC01,Session1,0042.txt,bug,
8294,FC01,Session1,0056.txt,rage,
8295,FC01,Session1,0136.txt,slay,
8296,FC01,Session1,0122.txt,one,
8297,FC01,Session1,0134.txt,wish,
8298,FC01,Session1,0120.txt,"tear [as in ""tear up that paper""]",
8299,FC01,Session1,0108.txt,floor,
8300,FC01,Session1,0040.txt,"well, he is nearly ninety-three years old;",
8301,FC01,Session1,0054.txt,you wished to know all about my grandfather,
8302,FC01,Session1,0068.txt,trade,
8303,FC01,Session1,0083.txt,know,
8304,FC01,Session1,0097.txt,storm,
8305,FC01,Session1,0096.txt,knee,
8306,FC01,Session1,0082.txt,race,
8307,FC01,Session1,0069.txt,beat,
8308,FC01,Session1,0055.txt,sticks,
8309,FC01,Session1,0041.txt,weed,
8310,FC01,Session1,0109.txt,right,
8311,FC01,Session1,0121.txt,sheet,
8312,FC01,Session1,0135.txt,prior,
8313,FC01,Session1,0152.txt,sigh,
8314,FC01,Session1,0146.txt,sleep,
8315,FC01,Session1,0026.txt,the quick brown fox jumps over the lazy dog,
8316,FC01,Session1,0032.txt,left,
8317,FC01,Session1,0033.txt,giving those who observe him a pronounced feeling of the utmost respect,
8318,FC01,Session1,0027.txt,[say 'oa' as in coat in a very low pitch],
8319,FC01,Session1,0147.txt,galore,
8320,FC01,Session1,0153.txt,sigh,
8321,FC01,Session1,0145.txt,whoop,
8322,FC01,Session1,0151.txt,ate,
8323,FC01,Session1,0019.txt,storm,
8324,FC01,Session1,0031.txt,chair,
8325,FC01,Session1,0025.txt,[say 'ah' for 5 seconds],
8326,FC01,Session1,0024.txt,swarm,
8327,FC01,Session1,0030.txt,feet,
8328,FC01,Session1,0018.txt,corn,
8329,FC01,Session1,0150.txt,their house is grey and white,
8330,FC01,Session1,0144.txt,ate,
8331,FC01,Session1,0140.txt,we gathered shells on the beach,
8332,FC01,Session1,0034.txt,tip,
8333,FC01,Session1,0020.txt,bubble,
8334,FC01,Session1,0008.txt,spark,
8335,FC01,Session1,0009.txt,sip,
8336,FC01,Session1,0021.txt,warm,
8337,FC01,Session1,0035.txt,trouble,
8338,FC01,Session1,0155.txt,deer,
8339,FC01,Session1,0141.txt,rocks,
8340,FC01,Session1,0157.txt,i just try to do my best,
8341,FC01,Session1,0143.txt,play,
8342,FC01,Session1,0037.txt,warm,
8343,FC01,Session1,0036.txt,don't ask me to carry an oily rag like that,
8344,FC01,Session1,0022.txt,yes,
8345,FC01,Session1,0142.txt,delta,
8346,FC01,Session1,0156.txt,white,
8347,FC01,Session1,0117.txt,feed,
8348,FC01,Session1,0048.txt,feed,
8349,F04,Session2,0173.txt,yes,
8350,F04,Session2,0167.txt,quebec,
8351,F04,Session2,0198.txt,harm,
8352,F04,Session2,0007.txt,play,
8353,F04,Session2,0013.txt,all the big baseball players get traded,
8354,F04,Session2,0239.txt,knot,
8355,F04,Session2,0205.txt,park,
8356,F04,Session2,0211.txt,sin,
8357,F04,Session2,0210.txt,shell,
8358,F04,Session2,0204.txt,juliet,
8359,F04,Session2,0238.txt,ham,
8360,F04,Session2,0006.txt,prior,
8361,F04,Session2,0199.txt,harp,
8362,F04,Session2,0166.txt,top,
8363,F04,Session2,0172.txt,"before thursday's exam, review every formula",
8364,F04,Session2,0158.txt,hark,
8366,F04,Session2,0164.txt,echo,
8367,F04,Session2,0170.txt,"she wore warm, fleecy, woolen overalls",
8368,F04,Session2,0038.txt,peer,
8369,F04,Session2,0010.txt,shear,
8370,F04,Session2,0004.txt,will robin wear a yellow lily?,
8371,F04,Session2,0212.txt,knot,
8372,F04,Session2,0206.txt,the books are very expensive,
8373,F04,Session2,0207.txt,did dad do academic bidding?,
8374,F04,Session2,0213.txt,ticker,
8375,F04,Session2,0005.txt,i was conscious all the time,
8376,F04,Session2,0011.txt,suit,
8377,F04,Session2,0039.txt,lip,
8378,F04,Session2,0171.txt,vat,
8379,F04,Session2,0165.txt,[relax your mouth in its normal position],
8380,F04,Session2,0159.txt,the job provides many benefits,
8381,F04,Session2,0175.txt,sigh,
8382,F04,Session2,0149.txt,students watched as he got out,
8383,F04,Session2,0015.txt,fear,
8384,F04,Session2,0001.txt,shoot,
8385,F04,Session2,0029.txt,gnaw,
8386,F04,Session2,0217.txt,the hotel owner shrugged,
8387,F04,Session2,0203.txt,we rode horseback to the farm,
8388,F04,Session2,0202.txt,start,
8389,F04,Session2,0216.txt,uniform,
8390,F04,Session2,0028.txt,i tried to tell people in the community,
8391,F04,Session2,0014.txt,this was easy for us,
8392,F04,Session2,0148.txt,the little schoolhouse stood empty,
8393,F04,Session2,0174.txt,blow,
8394,F04,Session2,0160.txt,him,
8395,F04,Session2,0176.txt,i have had my bell rung,
8396,F04,Session2,0162.txt,the museum hires musicians every evening,
8397,F04,Session2,0189.txt,loyal,
8398,F04,Session2,0002.txt,i looked up and noticed two old men,
8399,F04,Session2,0016.txt,fear,
8400,F04,Session2,0200.txt,he wrapped the package hastily,
8401,F04,Session2,0214.txt,the prospect of cutting back spending is an unpleasant one for any governor,
8402,F04,Session2,0228.txt,the owners regularly look for plumbing leaks,
8403,F04,Session2,0229.txt,nest,
8404,F04,Session2,0215.txt,each one volunteered to jump first,
8405,F04,Session2,0201.txt,chop,
8406,F04,Session2,0017.txt,sprinkle,
8407,F04,Session2,0003.txt,slay,
8408,F04,Session2,0188.txt,fat,
8409,F04,Session2,0163.txt,eight,
8410,F04,Session2,0177.txt,day after day some new episode is reported,
8412,F04,Session2,0138.txt,hotel,
8413,F04,Session2,0110.txt,dart,
8414,F04,Session2,0104.txt,pit,
8415,F04,Session2,0058.txt,one validated acts of school districts,
8416,F04,Session2,0064.txt,sigh,
8417,F04,Session2,0070.txt,witch,
8418,F04,Session2,0071.txt,him,
8419,F04,Session2,0065.txt,write,
8420,F04,Session2,0059.txt,loop,
8421,F04,Session2,0105.txt,hat,
8422,F04,Session2,0111.txt,hum,
8423,F04,Session2,0139.txt,cart,
8424,F04,Session2,0107.txt,sergeant,
8426,F04,Session2,0113.txt,side,
8427,F04,Session2,0073.txt,and,
8428,F04,Session2,0067.txt,four,
8429,F04,Session2,0098.txt,mitten,
8430,F04,Session2,0099.txt,dark,
8431,F04,Session2,0066.txt,write,
8432,F04,Session2,0072.txt,"night after night, they received annoying phone calls",
8433,F04,Session2,0112.txt,pitting,
8434,F04,Session2,0106.txt,seed,
8435,F04,Session2,0102.txt,brought,
8436,F04,Session2,0116.txt,part,
8437,F04,Session2,0076.txt,seeds,
8438,F04,Session2,0062.txt,jane may earn more money by working hard,
8439,F04,Session2,0089.txt,pit,
8440,F04,Session2,0248.txt,he is definitely a notch above us,
8441,F04,Session2,0249.txt,sin,
8442,F04,Session2,0088.txt,swing your arm as high as you can,
8443,F04,Session2,0063.txt,back,
8444,F04,Session2,0077.txt,sign,
8445,F04,Session2,0117.txt,bloat,
8446,F04,Session2,0103.txt,alimony harms a divorced man's wealth,
8447,F04,Session2,0115.txt,it also provides for funds to clear slums and help colleges build dormitories,
8448,F04,Session2,0101.txt,"when all else fails, use force",
8449,F04,Session2,0061.txt,floor,
8450,F04,Session2,0075.txt,hem,
8451,F04,Session2,0049.txt,sigh,
8452,F04,Session2,0048.txt,pad,
8453,F04,Session2,0074.txt,spark,
8454,F04,Session2,0060.txt,yes,
8455,F04,Session2,0128.txt,the dolphins swam around our boat,
8456,F04,Session2,0100.txt,six,
8457,F04,Session2,0114.txt,reek,
8458,F04,Session2,0119.txt,nothing has been done yet to take advantage of the enabling legislation,
8459,F04,Session2,0131.txt,bran,
8460,F04,Session2,0125.txt,city,
8461,F04,Session2,0079.txt,alfalfa is healthy for you,
8462,F04,Session2,0045.txt,sigh,
8463,F04,Session2,0051.txt,side,
8464,F04,Session2,0086.txt,hill,
8465,F04,Session2,0092.txt,fat,
8466,F04,Session2,0247.txt,please open the window quickly,
8467,F04,Session2,0246.txt,sell,
8468,F04,Session2,0093.txt,thought,
8469,F04,Session2,0087.txt,fitting,
8470,F04,Session2,0050.txt,sigh,
8471,F04,Session2,0044.txt,tie,
8472,F04,Session2,0078.txt,november,
8473,F04,Session2,0124.txt,hitting,
8474,F04,Session2,0130.txt,papa,
8475,F04,Session2,0118.txt,it was a good win for us,
8476,F04,Session2,0126.txt,this is a period of transition for me,
8477,F04,Session2,0132.txt,brawn,
8478,F04,Session2,0052.txt,their house is grey and white,
8479,F04,Session2,0046.txt,mere,
8480,F04,Session2,0091.txt,much,
8481,F04,Session2,0085.txt,"if you are losing water, replace it immediately",
8482,F04,Session2,0250.txt,victor,
8483,F04,Session2,0244.txt,we have an excellent team,
8484,F04,Session2,0245.txt,nut,
8485,F04,Session2,0084.txt,five,
8486,F04,Session2,0090.txt,zero,
8487,F04,Session2,0047.txt,"everything went real smooth, the sheriff said",
8488,F04,Session2,0053.txt,are your grades higher or lower than nancy's?,
8489,F04,Session2,0133.txt,pretty,
8490,F04,Session2,0127.txt,there is a treehouse up above,
8491,F04,Session2,0123.txt,cake,
8492,F04,Session2,0137.txt,written,
8493,F04,Session2,0057.txt,they carried me off on the stretcher,
8494,F04,Session2,0043.txt,tie,
8495,F04,Session2,0094.txt,darn,
8496,F04,Session2,0080.txt,mush,
8497,F04,Session2,0241.txt,i'm willing to experiment for the first time,
8498,F04,Session2,0240.txt,right,
8499,F04,Session2,0081.txt,oscar,
8500,F04,Session2,0095.txt,golf,
8501,F04,Session2,0042.txt,i feel i can play this weekend,
8502,F04,Session2,0056.txt,explore,
8503,F04,Session2,0136.txt,nine,
8504,F04,Session2,0122.txt,lair,
8505,F04,Session2,0134.txt,witty,
8506,F04,Session2,0120.txt,aluminum silverware can often be flimsy,
8507,F04,Session2,0108.txt,carl lives in a lovely home,
8508,F04,Session2,0040.txt,dot,
8509,F04,Session2,0054.txt,urgent,
8510,F04,Session2,0083.txt,the misguided souls have lost their way,
8511,F04,Session2,0097.txt,spit,
8512,F04,Session2,0242.txt,witch,
8513,F04,Session2,0243.txt,"although always alone, we survive",
8514,F04,Session2,0096.txt,i expect we'll bounce back this week,
8515,F04,Session2,0082.txt,sell,
8516,F04,Session2,0069.txt,fruit,
8517,F04,Session2,0055.txt,the humidity is overwhelming there,
8518,F04,Session2,0041.txt,we gathered shells on the beach,
8519,F04,Session2,0109.txt,carl lives in a lively home,
8520,F04,Session2,0121.txt,shy,
8521,F04,Session2,0135.txt,tell,
8522,F04,Session2,0152.txt,sitting,
8523,F04,Session2,0146.txt,at,
8524,F04,Session2,0191.txt,bite,
8525,F04,Session2,0185.txt,spain,
8526,F04,Session2,0026.txt,though,
8528,F04,Session2,0032.txt,she is thinner than i am,
8529,F04,Session2,0218.txt,tin,
8530,F04,Session2,0224.txt,sheet,
8531,F04,Session2,0230.txt,and,
8532,F04,Session2,0231.txt,sip,
8533,F04,Session2,0225.txt,two,
8534,F04,Session2,0219.txt,wicked,
8535,F04,Session2,0033.txt,bear,
8536,F04,Session2,0027.txt,galore,
8537,F04,Session2,0184.txt,leak,
8538,F04,Session2,0190.txt,barn,
8539,F04,Session2,0147.txt,it eventually became a rather proud claim,
8540,F04,Session2,0153.txt,no,
8541,F04,Session2,0179.txt,kilo,
8542,F04,Session2,0145.txt,league,
8543,F04,Session2,0151.txt,kitten,
8544,F04,Session2,0186.txt,fill,
8545,F04,Session2,0192.txt,bit,
8546,F04,Session2,0019.txt,i scrubbed the floors thoroughly,
8547,F04,Session2,0031.txt,delta,
8548,F04,Session2,0233.txt,lock,
8549,F04,Session2,0227.txt,people who value themselves are life's winners,
8550,F04,Session2,0226.txt,slicker,
8551,F04,Session2,0232.txt,xray,
8552,F04,Session2,0024.txt,though,
8553,F04,Session2,0030.txt,cycle,
8554,F04,Session2,0018.txt,snoop,
8555,F04,Session2,0193.txt,a roll of wire lay near the wall,
8556,F04,Session2,0187.txt,fat,
8557,F04,Session2,0150.txt,take,
8558,F04,Session2,0144.txt,this is not a program of socialized medicine,
8559,F04,Session2,0178.txt,heart,
8560,F04,Session2,0140.txt,the box contained three sweaters,
8561,F04,Session2,0154.txt,rich,
8562,F04,Session2,0168.txt,mike,
8563,F04,Session2,0183.txt,he further proposed grants of an unspecified sum for experimental hospitals,
8564,F04,Session2,0197.txt,at,
8565,F04,Session2,0034.txt,error,
8566,F04,Session2,0020.txt,boot,
8567,F04,Session2,0008.txt,briar,
8568,F04,Session2,0236.txt,him,
8569,F04,Session2,0222.txt,zip,
8570,F04,Session2,0223.txt,he really crucified him; he nailed it for a yard loss,
8571,F04,Session2,0237.txt,bitter,
8572,F04,Session2,0009.txt,he will allow a rare lilyrare lie[d[d[d[d[d[d[d[d[d[c[c[c[c[c[c[c[c[c[c[c,
8573,F04,Session2,0021.txt,boot,
8574,F04,Session2,0035.txt,jungle,
8575,F04,Session2,0196.txt,leak,
8576,F04,Session2,0182.txt,foxtrot,
8577,F04,Session2,0169.txt,lima,
8578,F04,Session2,0155.txt,seven,
8579,F04,Session2,0141.txt,bitten,
8580,F04,Session2,0157.txt,both injuries were to the same leg,
8581,F04,Session2,0143.txt,this is not a program of socialized medicine,
8582,F04,Session2,0194.txt,thorn,
8583,F04,Session2,0180.txt,kilo,
8584,F04,Session2,0023.txt,witch,
8585,F04,Session2,0037.txt,menu,
8586,F04,Session2,0221.txt,no,
8587,F04,Session2,0235.txt,him,
8588,F04,Session2,0209.txt,dread,
8589,F04,Session2,0208.txt,a good attitude is unbeatable,
8590,F04,Session2,0234.txt,sand,
8591,F04,Session2,0220.txt,the pair of shoes was new,
8592,F04,Session2,0036.txt,nothing is as offensive as innocence,
8593,F04,Session2,0022.txt,rocks,
8594,F04,Session2,0181.txt,knitting,
8595,F04,Session2,0195.txt,thorn,
8596,F04,Session2,0142.txt,lick,
8597,F04,Session2,0156.txt,leak,
8598,F04,Session1,0173.txt,of,
8599,F04,Session1,0167.txt,area,
8600,F04,Session1,0198.txt,just one side got wet,
8601,F04,Session1,0007.txt,sheet,
8602,F04,Session1,0013.txt,trait,
8603,F04,Session1,0012.txt,born,
8604,F04,Session1,0006.txt,yet he still thinks as swiftly as ever,
8605,F04,Session1,0199.txt,air,
8606,F04,Session1,0166.txt,the islands are sparsely populated,
8607,F04,Session1,0172.txt,suit,
8608,F04,Session1,0158.txt,single,
8609,F04,Session1,0164.txt,the train approached the depot slowly,
8610,F04,Session1,0170.txt,select,
8611,F04,Session1,0038.txt,she had your dark suit in greasy wash water all year,
8612,F04,Session1,0010.txt,air,
8613,F04,Session1,0004.txt,[say 'ah-p-eee' repeatedly],
8614,F04,Session1,0005.txt,fee,
8615,F04,Session1,0011.txt,torn,
8616,F04,Session1,0039.txt,grow,
8617,F04,Session1,0171.txt,sweet,
8618,F04,Session1,0165.txt,no,
8619,F04,Session1,0159.txt,"if you destroy confidence in banks, you do something to the economy, he said",
8620,F04,Session1,0161.txt,"tear [as in ""tear in my eye""]",
8621,F04,Session1,0175.txt,forward,
8622,F04,Session1,0149.txt,bad,
8624,F04,Session1,0015.txt,you wished to know all about my grandfather,
8625,F04,Session1,0001.txt,[say 'pah-tah-kah' repeatedly],
8626,F04,Session1,0029.txt,knew,
8627,F04,Session1,0028.txt,store,
8628,F04,Session1,0014.txt,stubble,
8629,F04,Session1,0148.txt,i just try to do my best,
8630,F04,Session1,0174.txt,you're used to being on the field,
8631,F04,Session1,0160.txt,bat,
8632,F04,Session1,0176.txt,root,
8633,F04,Session1,0162.txt,coupe,
8634,F04,Session1,0189.txt,know,
8635,F04,Session1,0002.txt,[say 'eee-p-ah' repeatedly],
8636,F04,Session1,0016.txt,chair,
8637,F04,Session1,0017.txt,sticks,
8638,F04,Session1,0003.txt,[relax your mouth in its normal position],
8639,F04,Session1,0188.txt,whoop,
8640,F04,Session1,0163.txt,write,
8641,F04,Session1,0177.txt,my sister made the flowered curtains,
8642,F04,Session1,0138.txt,wish,
8643,F04,Session1,0110.txt,warm,
8644,F04,Session1,0104.txt,pat,
8645,F04,Session1,0058.txt,gadget,
8647,F04,Session1,0064.txt,fair,
8648,F04,Session1,0071.txt,[say 'oa' as in coat in a very low pitch],
8649,F04,Session1,0065.txt,the quick brown fox jumps over the lazy dog,
8650,F04,Session1,0059.txt,race,
8651,F04,Session1,0105.txt,"tear [as in ""tear up that paper""]",
8652,F04,Session1,0111.txt,beat,
8653,F04,Session1,0139.txt,[relax your mouth in its normal position],
8654,F04,Session1,0107.txt,stick,
8655,F04,Session1,0113.txt,slip,
8656,F04,Session1,0073.txt,swarm,
8657,F04,Session1,0067.txt,twice each day he plays skillfully and with zest upon our small organ,
8658,F04,Session1,0098.txt,for,
8659,F04,Session1,0099.txt,share,
8660,F04,Session1,0066.txt,"read [as in ""i can read""]",
8661,F04,Session1,0072.txt,bug,
8662,F04,Session1,0112.txt,"we have often urged him to walk more and smoke less,",
8663,F04,Session1,0106.txt,"tear [as in ""tear up that paper""]",
8664,F04,Session1,0116.txt,sip,
8665,F04,Session1,0076.txt,jagged,
8666,F04,Session1,0062.txt,yes,
8667,F04,Session1,0089.txt,double,
8668,F04,Session1,0063.txt,giving those who observe him a pronounced feeling of the utmost respect,
8669,F04,Session1,0077.txt,[say 'eee' in a very high pitch],
8670,F04,Session1,0117.txt,swore,
8671,F04,Session1,0103.txt,sip,
8672,F04,Session1,0115.txt,sip,
8673,F04,Session1,0101.txt,train,
8674,F04,Session1,0129.txt,pile,
8675,F04,Session1,0061.txt,he slowly takes a short walk in the open air each day,
8676,F04,Session1,0075.txt,floor,
8677,F04,Session1,0049.txt,[say 'ah' for 5 seconds],
8678,F04,Session1,0048.txt,knee,
8679,F04,Session1,0074.txt,range,
8681,F04,Session1,0060.txt,raid,
8682,F04,Session1,0128.txt,sleep,
8683,F04,Session1,0100.txt,"when he speaks, his voice is just a bit cracked and quivers a trifle",
8684,F04,Session1,0114.txt,one,
8685,F04,Session1,0119.txt,[say 'ah' for 5 seconds],
8686,F04,Session1,0131.txt,you'd be better off taking a cold shower,
8687,F04,Session1,0125.txt,bat,
8688,F04,Session1,0079.txt,"read [as in ""i can read""]",
8689,F04,Session1,0045.txt,rake,
8690,F04,Session1,0051.txt,park,
8691,F04,Session1,0086.txt,beta,
8692,F04,Session1,0092.txt,"except in the winter when the ooze or snow or ice prevents,",
8693,F04,Session1,0093.txt,trade,
8694,F04,Session1,0087.txt,beta,
8695,F04,Session1,0050.txt,[relax your mouth in its normal position],
8696,F04,Session1,0044.txt,air,
8697,F04,Session1,0078.txt,rate,
8698,F04,Session1,0124.txt,farm,
8699,F04,Session1,0130.txt,you'd be better off taking a cold shower,
8700,F04,Session1,0118.txt,feet,
8701,F04,Session1,0126.txt,up,
8702,F04,Session1,0132.txt,sway,
8703,F04,Session1,0052.txt,horn,
8704,F04,Session1,0046.txt,"well, he is nearly ninety-three years old;",
8705,F04,Session1,0091.txt,"except in the winter when the ooze or snow or ice prevents,",
8706,F04,Session1,0085.txt,feet,
8707,F04,Session1,0084.txt,know,
8708,F04,Session1,0090.txt,rave,
8709,F04,Session1,0047.txt,glow,
8710,F04,Session1,0053.txt,storm,
8711,F04,Session1,0133.txt,both figures would go higher in later years,
8712,F04,Session1,0127.txt,knew,
8713,F04,Session1,0123.txt,meat,
8714,F04,Session1,0137.txt,here,
8715,F04,Session1,0057.txt,the,
8716,F04,Session1,0043.txt,"but he always answers, ""banana oil!""",
8717,F04,Session1,0094.txt,alpha,
8718,F04,Session1,0080.txt,trouble,
8719,F04,Session1,0081.txt,rain,
8720,F04,Session1,0095.txt,bubble,
8721,F04,Session1,0042.txt,don't ask me to carry an oily rag like that,
8722,F04,Session1,0056.txt,bit,
8723,F04,Session1,0136.txt,troop,
8724,F04,Session1,0122.txt,dagger,
8725,F04,Session1,0134.txt,charlie,
8726,F04,Session1,0120.txt,"a long, flowing beard clings to his chin,",
8727,F04,Session1,0108.txt,"lead [as in ""i will lead you""]",
8728,F04,Session1,0040.txt,two,
8729,F04,Session1,0054.txt,goat,
8730,F04,Session1,0068.txt,warm,
8731,F04,Session1,0083.txt,right,
8732,F04,Session1,0097.txt,form,
8733,F04,Session1,0096.txt,ship,
8734,F04,Session1,0082.txt,corn,
8735,F04,Session1,0055.txt,dark,
8736,F04,Session1,0041.txt,two,
8737,F04,Session1,0109.txt,car,
8738,F04,Session1,0121.txt,down,
8739,F04,Session1,0135.txt,mut,
8740,F04,Session1,0152.txt,droop,
8741,F04,Session1,0146.txt,white,
8742,F04,Session1,0191.txt,why yell or worry over silly items?,
8743,F04,Session1,0185.txt,much,
8744,F04,Session1,0026.txt,swarm,
8745,F04,Session1,0032.txt,no,
8746,F04,Session1,0033.txt,spark,
8747,F04,Session1,0027.txt,usually minus several buttons;,
8748,F04,Session1,0184.txt,two other cases also were under advisement,
8749,F04,Session1,0190.txt,rock,
8750,F04,Session1,0147.txt,mother sews yellow gingham aprons,
8751,F04,Session1,0153.txt,group,
8752,F04,Session1,0179.txt,pat,
8753,F04,Session1,0145.txt,slip,
8754,F04,Session1,0151.txt,deer,
8755,F04,Session1,0186.txt,hate,
8756,F04,Session1,0192.txt,toot,
8757,F04,Session1,0019.txt,rage,
8758,F04,Session1,0031.txt,chair,
8759,F04,Session1,0025.txt,he dressed himself in an ancient black frock coat,
8760,F04,Session1,0024.txt,jacket,
8761,F04,Session1,0030.txt,chair,
8762,F04,Session1,0018.txt,storm,
8763,F04,Session1,0193.txt,knot,
8764,F04,Session1,0187.txt,whoop,
8765,F04,Session1,0150.txt,where were you while we were away?,
8766,F04,Session1,0144.txt,slip,
8767,F04,Session1,0178.txt,three,
8768,F04,Session1,0140.txt,ate,
8769,F04,Session1,0154.txt,bad,
8770,F04,Session1,0168.txt,steer,
8771,F04,Session1,0183.txt,light,
8772,F04,Session1,0034.txt,grandfather likes to be modern in his language,
8773,F04,Session1,0020.txt,trace,
8774,F04,Session1,0008.txt,knew,
8775,F04,Session1,0009.txt,left,
8776,F04,Session1,0021.txt,go,
8777,F04,Session1,0035.txt,tip,
8778,F04,Session1,0196.txt,we're,
8779,F04,Session1,0182.txt,pay,
8780,F04,Session1,0169.txt,tile,
8781,F04,Session1,0155.txt,near,
8782,F04,Session1,0141.txt,hear,
8783,F04,Session1,0157.txt,thigh,
8784,F04,Session1,0143.txt,slip,
8785,F04,Session1,0194.txt,fate,
8786,F04,Session1,0180.txt,bright sunshine shimmers on the ocean,
8787,F04,Session1,0023.txt,hair,
8788,F04,Session1,0037.txt,weed,
8789,F04,Session1,0036.txt,dug,
8790,F04,Session1,0022.txt,beat,
8791,F04,Session1,0181.txt,ate,
8792,F04,Session1,0195.txt,were,
8793,F04,Session1,0142.txt,pot,
8794,F04,Session1,0156.txt,cheer,
8795,F04,Session1,0070.txt,feed,
8796,F04,Session1,0102.txt,feed,
8797,F03,Session3,0173.txt,red,
8798,F03,Session3,0167.txt,sin,
8799,F03,Session3,0007.txt,people who value themselves are life's winners,
8800,F03,Session3,0013.txt,geese,
8801,F03,Session3,0205.txt,zip,
8802,F03,Session3,0211.txt,spark,
8803,F03,Session3,0210.txt,sell,
8804,F03,Session3,0204.txt,lake,
8805,F03,Session3,0012.txt,write,
8806,F03,Session3,0006.txt,nice,
8807,F03,Session3,0199.txt,help greg to pick a peck of potatoes,
8808,F03,Session3,0166.txt,fed,
8809,F03,Session3,0172.txt,the wait for work can be very long,
8810,F03,Session3,0158.txt,brought,
